"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 10 18:01:24 GMT 2024","Mon Jun 10 18:01:28 GMT 2024","4302","CrossBrowser Test Suite","ChromeBrowser","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testNavigationMenu","testNavigationMenu","verify that the top menu navigation on website functions correctly by ensuring thatclicking on menu items directs the user on correct page"
"passed","Mon Jun 10 18:01:32 GMT 2024","Mon Jun 10 18:01:35 GMT 2024","3023","CrossBrowser Test Suite","FireFoxBrowser","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testNavigationMenu","testNavigationMenu","verify that the top menu navigation on website functions correctly by ensuring thatclicking on menu items directs the user on correct page"
"passed","Mon Jun 10 18:01:32 GMT 2024","Mon Jun 10 18:01:37 GMT 2024","5219","CrossBrowser Test Suite","ChromeBrowser","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testNavigationMenu","testNavigationMenu","verify that the top menu navigation on website functions correctly by ensuring thatclicking on menu items directs the user on correct page"
"passed","Mon Jun 10 18:01:25 GMT 2024","Mon Jun 10 18:01:30 GMT 2024","4301","CrossBrowser Test Suite","FireFoxBrowser","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testNavigationMenu","testNavigationMenu","verify that the top menu navigation on website functions correctly by ensuring thatclicking on menu items directs the user on correct page"
"passed","Mon Jun 10 18:01:28 GMT 2024","Mon Jun 10 18:01:32 GMT 2024","3567","CrossBrowser Test Suite","ChromeBrowser","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testNavigationMenu","testNavigationMenu","verify that the top menu navigation on website functions correctly by ensuring thatclicking on menu items directs the user on correct page"
"passed","Mon Jun 10 18:01:42 GMT 2024","Mon Jun 10 18:01:43 GMT 2024","1879","CrossBrowser Test Suite","ChromeBrowser","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testNavigationMenu","testNavigationMenu","verify that the top menu navigation on website functions correctly by ensuring thatclicking on menu items directs the user on correct page"
"passed","Mon Jun 10 18:01:37 GMT 2024","Mon Jun 10 18:01:39 GMT 2024","1758","CrossBrowser Test Suite","FireFoxBrowser","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testNavigationMenu","testNavigationMenu","verify that the top menu navigation on website functions correctly by ensuring thatclicking on menu items directs the user on correct page"
"passed","Mon Jun 10 18:01:44 GMT 2024","Mon Jun 10 18:01:44 GMT 2024","773","CrossBrowser Test Suite","ChromeBrowser","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testOpenBaseUrl","TC-01 Open Base Url","verify that the URL and Title of the application are correct and as expected"
"passed","Mon Jun 10 18:01:42 GMT 2024","Mon Jun 10 18:01:44 GMT 2024","2374","CrossBrowser Test Suite","FireFoxBrowser","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testNavigationMenu","testNavigationMenu","verify that the top menu navigation on website functions correctly by ensuring thatclicking on menu items directs the user on correct page"
"passed","Mon Jun 10 18:01:39 GMT 2024","Mon Jun 10 18:01:41 GMT 2024","1905","CrossBrowser Test Suite","ChromeBrowser","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testNavigationMenu","testNavigationMenu","verify that the top menu navigation on website functions correctly by ensuring thatclicking on menu items directs the user on correct page"
"passed","Mon Jun 10 18:01:38 GMT 2024","Mon Jun 10 18:01:39 GMT 2024","1540","CrossBrowser Test Suite","ChromeBrowser","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testNavigationMenu","testNavigationMenu","verify that the top menu navigation on website functions correctly by ensuring thatclicking on menu items directs the user on correct page"
