"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 15 15:41:58 GMT 2024","Sat Jun 15 15:42:02 GMT 2024","3625","CrossBrowser","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testNavigationMenu","testNavigationMenu","verify that the top menu navigation on website functions correctly by ensuring thatclicking on menu items directs the user on correct page"
"passed","Sat Jun 15 15:42:06 GMT 2024","Sat Jun 15 15:42:09 GMT 2024","2536","CrossBrowser","ChromiumTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testNavigationMenu","testNavigationMenu","verify that the top menu navigation on website functions correctly by ensuring thatclicking on menu items directs the user on correct page"
"passed","Sat Jun 15 15:42:06 GMT 2024","Sat Jun 15 15:42:09 GMT 2024","2685","CrossBrowser","ChromeTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testNavigationMenu","testNavigationMenu","verify that the top menu navigation on website functions correctly by ensuring thatclicking on menu items directs the user on correct page"
"passed","Sat Jun 15 15:42:27 GMT 2024","Sat Jun 15 15:42:30 GMT 2024","2993","CrossBrowser","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testNavigationMenu","testNavigationMenu","verify that the top menu navigation on website functions correctly by ensuring thatclicking on menu items directs the user on correct page"
"passed","Sat Jun 15 15:42:21 GMT 2024","Sat Jun 15 15:42:25 GMT 2024","3184","CrossBrowser","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testNavigationMenu","testNavigationMenu","verify that the top menu navigation on website functions correctly by ensuring thatclicking on menu items directs the user on correct page"
"passed","Sat Jun 15 15:42:15 GMT 2024","Sat Jun 15 15:42:17 GMT 2024","1613","CrossBrowser","ChromiumTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testOpenBaseUrl","TC-01 Open Base Url","verify that the URL and Title of the application are correct and as expected"
"passed","Sat Jun 15 15:42:09 GMT 2024","Sat Jun 15 15:42:11 GMT 2024","2315","CrossBrowser","ChromiumTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testNavigationMenu","testNavigationMenu","verify that the top menu navigation on website functions correctly by ensuring thatclicking on menu items directs the user on correct page"
"passed","Sat Jun 15 15:42:12 GMT 2024","Sat Jun 15 15:42:15 GMT 2024","2289","CrossBrowser","ChromiumTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testNavigationMenu","testNavigationMenu","verify that the top menu navigation on website functions correctly by ensuring thatclicking on menu items directs the user on correct page"
"passed","Sat Jun 15 15:42:14 GMT 2024","Sat Jun 15 15:42:17 GMT 2024","3293","CrossBrowser","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testNavigationMenu","testNavigationMenu","verify that the top menu navigation on website functions correctly by ensuring thatclicking on menu items directs the user on correct page"
"passed","Sat Jun 15 15:42:37 GMT 2024","Sat Jun 15 15:42:38 GMT 2024","1569","CrossBrowser","FirefoxTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testOpenBaseUrl","TC-01 Open Base Url","verify that the URL and Title of the application are correct and as expected"
"passed","Sat Jun 15 15:41:56 GMT 2024","Sat Jun 15 15:41:59 GMT 2024","2973","CrossBrowser","ChromeTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testNavigationMenu","testNavigationMenu","verify that the top menu navigation on website functions correctly by ensuring thatclicking on menu items directs the user on correct page"
"passed","Sat Jun 15 15:42:15 GMT 2024","Sat Jun 15 15:42:17 GMT 2024","1625","CrossBrowser","ChromeTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testOpenBaseUrl","TC-01 Open Base Url","verify that the URL and Title of the application are correct and as expected"
"passed","Sat Jun 15 15:42:03 GMT 2024","Sat Jun 15 15:42:06 GMT 2024","2891","CrossBrowser","ChromeTest","com.lumatest.test.NavigationTest","com.lumatest.test.NavigationTest","testNavigationMenu","testNavigationMenu","verify that the top menu navigation on website functions correctly by ensuring thatclicking on menu items directs the user on correct page"
"passed","Sat Jun 15 15:42:17 GMT 2024","Sat Jun 15 15:42:22 GMT 2024","4242","CrossBrowser","ChromeTest","com.lumatest.test.ProductPageTest","com.lumatest.test.ProductPageTest","testProductDrivenBackPack","testProductDrivenBackPack",""
"passed","Sat Jun 15 15:42:17 GMT 2024","Sat Jun 15 15:42:21 GMT 2024","4388","CrossBrowser","ChromiumTest","com.lumatest.test.ProductPageTest","com.lumatest.test.ProductPageTest","testProductDrivenBackPack","testProductDrivenBackPack",""
